i theta vel
5517 1.6368329843156655 -0.007880186438831371
5518 1.6372280508393164 -0.007877967604759284
5519 1.637623189886675 -0.00787574749433298
5520 1.6380184016215977 -0.007873526106761397
5521 1.638413686208098 -0.007871303441255167
5522 1.6388090438103438 -0.007869079497023618
5523 1.6392044745926522 -0.007866854273271051
5524 1.6395999787195017 -0.007864627769205434
5525 1.6399955563555184 -0.007862399984027546
5526 1.6403912076654892 -0.007860170916941217
5527 1.6407869328143525 -0.0078579405671447
5528 1.641182731967208 -0.007855708933839245
5529 1.6415786052893089 -0.007853476016221772
5530 1.641974552946062 -0.007851241813485316
5531 1.6423705751030375 -0.007849006324825158
5532 1.6427666719259608 -0.007846769549433946
5533 1.6431628435807153 -0.007844531486501383
5534 1.6435590902333443 -0.0078422921352172
5535 1.6439554120500506 -0.007840051494769212
5536 1.644351809197194 -0.007837809564342019
5537 1.644748281841298 -0.007835566343120909
5538 1.6451448301490446 -0.007833321830288176
5539 1.6455414542872757 -0.007831076025023587
5540 1.6459381544229983 -0.007828828926508241
5541 1.6463349307233779 -0.007826580533918603
5542 1.6467317833557442 -0.007824330846431499
5543 1.6471287124875889 -0.007822079863220838
5544 1.6475257182865677 -0.007819827583459948
5545 1.6479228009204983 -0.007817574006319022
5546 1.648319960557365 -0.007815319130968584
5547 1.6487171973653147 -0.007813062956575717
5548 1.6491145115126609 -0.007810805482307254
5549 1.6495119031678829 -0.007808546707328667
5550 1.6499093724996217 -0.00780628663080013
5551 1.6503069196766915 -0.007804025251885921
5552 1.6507045448680697 -0.0078017625697449355
5553 1.6511022482428992 -0.007799498583533654
5554 1.6515000299704956 -0.0077972332924105825
5555 1.6518978902203385 -0.007794966695529315
5556 1.6522958291620786 -0.007792698792042918
5557 1.6526938469655355 -0.007790429581103403
5558 1.6530919438006975 -0.007788159061859978
5559 1.6534901198377252 -0.007785887233461686
5560 1.653888375246947 -0.0077836140950540145
5561 1.6542867101988636 -0.007781339645781288
5562 1.6546851248641499 -0.0077790638847885785
5563 1.6550836194136465 -0.007776786811214215
5564 1.6554821940183755 -0.007774508424201909
5565 1.6558808488495216 -0.007772228722885383
5566 1.6562795840784543 -0.007769947706405905
5567 1.6566783998767076 -0.007767665373895283
5568 1.6570772964159937 -0.007765381724486653
5569 1.6574762738681992 -0.007763096757311239
5570 1.6578753324053896 -0.0077608104715014
5571 1.6582744721998004 -0.007758522866182838
5572 1.6586736934238455 -0.007756233940481361
5573 1.6590729962501176 -0.007753943693522836
5574 1.6594723808513858 -0.007751652124430575
5575 1.659871847400596 -0.007749359232325004
5576 1.6602713960708726 -0.0077470650163257715
5577 1.6606710270355223 -0.007744769475553165
5578 1.6610707404680236 -0.007742472609119588
5579 1.6614705365420412 -0.0077401744161416375
5580 1.6618704154314186 -0.0077378748957319665
5581 1.6622703773101797 -0.007735574047002508
5582 1.662670422352528 -0.007733271869060976
5583 1.6630705507328503 -0.007730968361015583
5584 1.663470762625717 -0.007728663521973406
5585 1.6638710582058789 -0.007726357351037827
5586 1.6642714376482695 -0.007724049847310788
5587 1.66467190112801 -0.007721741009894867
5588 1.6650724488204034 -0.007719430837889396
5589 1.6654730809009328 -0.007717119330388322
5590 1.6658737975452764 -0.007714806486491893
5591 1.6662745989292904 -0.0077124923052917516
5592 1.6666754852290184 -0.007710176785879569
5593 1.6670764566206933 -0.007707859927346794
5594 1.667477513280734 -0.007705541728782461
5595 1.6678786553857468 -0.0077032221892733566
5596 1.6682798831125276 -0.007700901307905711
5597 1.668681196638057 -0.007698579083760704
5598 1.6690825961395108 -0.00769625551592254
5599 1.6694840817942502 -0.007693930603470012
5600 1.6698856537798301 -0.007691604345483105
5601 1.670287312273992 -0.00768927674103656
5602 1.6706890574546738 -0.007686947789207144
5603 1.6710908895000003 -0.007684617489066264
5604 1.6714928085882919 -0.007682285839685776
5605 1.6718948148980626 -0.007679952840136867
5606 1.6722969086080144 -0.0076776184894842
5607 1.672699089897052 -0.007675282786797605
5608 1.6731013589442667 -0.007672945731138886
5609 1.673503715928949 -0.007670607321571682
5610 1.6739061610305837 -0.0076682675571564385
5611 1.6743086944288514 -0.0076659264369522695
5612 1.6747113163036302 -0.00766358396001654
5613 1.6751140268349962 -0.007661240125405699
5614 1.6755168262032192 -0.007658894932171534
5615 1.6759197145887708 -0.007656548379366607
5616 1.6763226921723233 -0.007654200466043676
5617 1.6767257591347402 -0.0076518511912467
5618 1.6771289156570952 -0.007649500554026523
5619 1.677532161920654 -0.007647148553425548
5620 1.677935498106889 -0.007644795188488651
5621 1.6783389243974678 -0.0076424404582543515
5622 1.6787424409742666 -0.007640084361764554
5623 1.6791460480193605 -0.007637726898056391
5624 1.6795497457150261 -0.007635368066163911
5625 1.6799535342437504 -0.007633007865124719
5626 1.6803574137882156 -0.007630646293967702
5627 1.6807613845313163 -0.007628283351725856
5628 1.681165446656148 -0.007625919037427237
5629 1.6815696003460114 -0.007623553350096679
5630 1.681973845784418 -0.007621186288761739
5631 1.6823781831550821 -0.007618817852444365
5632 1.6827826126419267 -0.007616448040166035
5633 1.683187134429085 -0.0076140768509471435
5634 1.6835917487008951 -0.007611704283804838
5635 1.6839964556419078 -0.007609330337755904
5636 1.6844012554368792 -0.0076069550118123275
5637 1.684806148270782 -0.007604578304989007
5638 1.6852111343287928 -0.007602200216294014
5639 1.6856162137963058 -0.007599820744738084
5640 1.686021386858922 -0.007597439889326096
5641 1.6864266537024615 -0.007595057649065984
5642 1.686832014512949 -0.007592674022957324
5643 1.6872374694766294 -0.0075902890100031095
5644 1.6876430187799605 -0.007587902609202862
5645 1.6880486626096132 -0.007585514819553857
5646 1.688454401152477 -0.007583125640052785
5647 1.688860234595651 -0.007580735069690203
5648 1.6892661631264603 -0.007578343107462193
5649 1.6896721869324407 -0.007575949752357397
5650 1.690078306201346 -0.007573555003363264
5651 1.6904845211211508 -0.0075711588594668255
5652 1.690890831880047 -0.007568761319652589
5653 1.6912972386664464 -0.007566362382902786
5654 1.6917037416689815 -0.00756396204819898
5655 1.6921103410765053 -0.007561560314519877
5656 1.6925170370780915 -0.007559157180842491
5657 1.692923829863037 -0.007556752646142695
5658 1.693330719620858 -0.007554346709392007
5659 1.6937377065412973 -0.0075519393695628045
5660 1.6941447908143201 -0.00754953062562469
5661 1.694551972630117 -0.007547120476545988
5662 1.6949592521791006 -0.007544708921290999
5663 1.6953666296519112 -0.007542295958824191
5664 1.6957741052394146 -0.007539881588107006
5665 1.696181679132704 -0.007537465808100274
5666 1.6965893515230992 -0.007535048617761636
5667 1.6969971226021487 -0.007532630016048064
5668 1.6974049925616286 -0.007530210001913451
5669 1.6978129615935422 -0.007527788574308414
5670 1.6982210298901275 -0.007525365732185513
5671 1.6986291976438486 -0.007522941474492312
5672 1.6990374650474052 -0.007520515800177652
5673 1.6994458322937211 -0.007518088708182824
5674 1.6998542995759585 -0.0075156601974518955
5675 1.7002628670875117 -0.007513230266926574
5676 1.700671535022006 -0.007510798915544459
5677 1.701080303573303 -0.007508366142243039
5678 1.7014891729355 -0.007505931945958694
5679 1.7018981433029237 -0.007503496325621445
5680 1.702307214870146 -0.0075010592801662
5681 1.7027163878319658 -0.007498620808518208
5682 1.7031256623834286 -0.007496180909608963
5683 1.7035350387198085 -0.007493739582359604
5684 1.7039445170366254 -0.0074912968256959644
5685 1.7043540975296343 -0.007488852638538074
5686 1.7047637803948335 -0.007486407019807212
5687 1.7051735658284557 -0.007483959968417581
5688 1.705583454026982 -0.007481511483287684
5689 1.7059934451871308 -0.0074790615633298085
5690 1.706403539505864 -0.007476610207456019
5691 1.7068137371803855 -0.007474157414574689
5692 1.707224038408145 -0.007471703183594358
5693 1.7076344433868351 -0.007469247513420929
5694 1.7080449523143935 -0.007466790402957502
5695 1.708455565389002 -0.007464331851104455
5696 1.708866282809092 -0.007461871856762697
5697 1.7092771047733393 -0.007459410418829471
5698 1.7096880314806706 -0.007456947536201908
5699 1.7100990631302537 -0.007454483207769758
5700 1.7105101999215149 -0.007452017432428654
5701 1.7109214420541226 -0.007449550209065764
5702 1.7113327897279997 -0.007447081536570199
5703 1.7117442431433172 -0.007444611413826074
5704 1.7121558025004997 -0.007442139839717643
5705 1.7125674680002247 -0.007439666813127355
5706 1.7129792398434187 -0.00743719233293233
5707 1.7133911182312669 -0.007434716398012076
5708 1.7138031033652061 -0.007432239007241437
5709 1.714215195446927 -0.007429760159492732
5710 1.71462739467838 -0.007427279853639612
5711 1.7150397012617682 -0.007424798088549678
5712 1.7154521153995526 -0.007422314863090418
5713 1.715864637294453 -0.007419830176127573
5714 1.7162772671494464 -0.0074173440265236645
5715 1.7166900051677692 -0.007414856413139603
5716 1.7171028515529196 -0.00741236733483594
5717 1.7175158065086529 -0.007409876790467951
5718 1.717928870238989 -0.0074073847788919955
5719 1.7183420429482057 -0.0074048912989590765
5720 1.7187553248408485 -0.007402396349522
5721 1.7191687161217222 -0.0073998999294284384
5722 1.719582216995897 -0.007397402037525147
5723 1.7199958276687095 -0.0073949026726576605
5724 1.7204095483457567 -0.0073924018336659625
5725 1.7208233792329095 -0.007389899519393728
5726 1.7212373205362983 -0.007387395728676915
5727 1.7216513724623237 -0.0073848904603513454
5728 1.7220655352176581 -0.007382383713253421
5729 1.7224798090092384 -0.007379875486213966
5730 1.7228941940442724 -0.007377365778062639
5731 1.7233086905302384 -0.007374854587627155
5732 1.723723298674888 -0.007372341913734065
5733 1.724138018686242 -0.007369827755206365
5734 1.7245528507725945 -0.007367312110865332
5735 1.7249677951425135 -0.007364794979530409
5736 1.725382852004842 -0.007362276360019349
5737 1.7257980215686946 -0.007359756251145683
5738 1.726213304043466 -0.007357234651723971
5739 1.7266286996388238 -0.007354711560563998
5740 1.7270442085647166 -0.007352186976476854
5741 1.7274598310313642 -0.007349660898265553
5742 1.72787556724927 -0.0073471333247356885
5743 1.7282914174292185 -0.007344604254691439
5744 1.7287073817822678 -0.007342073686930239
5745 1.7291234605197612 -0.007339541620250661
5746 1.7295396538533248 -0.007337008053449695
5747 1.7299559619948628 -0.007334472985319446
5748 1.7303723851565658 -0.007331936414651935
5749 1.7307889235509075 -0.007329398340236881
5750 1.731205577390647 -0.007326858760861671
5751 1.7316223468888239 -0.00732431767530875
5752 1.7320392322587719 -0.007321775082363757
5753 1.7324562337141052 -0.007319230980805391
5754 1.7328733514687302 -0.007316685369413517
5755 1.733290585736837 -0.007314138246962643
5756 1.7337079367329096 -0.0073115896122278035
5757 1.7341254046717185 -0.0073090394639800105
5758 1.7345429897683278 -0.007306487800989497
5759 1.7349606922380914 -0.007303934622023195
5760 1.7353785122966556 -0.00730137992584598
5761 1.7357964501599616 -0.007298823711221675
5762 1.736214506044243 -0.007296265976910604
5763 1.7366326801660255 -0.007293706721668652
5764 1.7370509727421377 -0.007291145944256061
5765 1.7374693839896977 -0.007288583643424468
5766 1.7378879141261243 -0.007286019817926398
5767 1.7383065633691333 -0.007283454466511657
5768 1.738725331936738 -0.00728088758792686
5769 1.739144220047254 -0.007278319180917814
5770 1.7395632279192925 -0.007275749244225194
5771 1.7399823557717722 -0.007273177776591727
5772 1.740401603823908 -0.007270604776754008
5773 1.7408209722952248 -0.007268030243451157
5774 1.741240461405541 -0.00726545417541305
5775 1.7416600713749868 -0.007262876571372201
5776 1.7420798024239972 -0.0072602974300588485
5777 1.742499654773312 -0.007257716750200427
5778 1.7429196286439754 -0.0072551345305191806
5779 1.7433397242573438 -0.007252550769739241
5780 1.7437599418350789 -0.007249965466579272
5781 1.7441802815991545 -0.007247378619758438
5782 1.7446007437718514 -0.007244790227990794
5783 1.745021328575765 -0.0072422002899905635
5784 1.7454420362338021 -0.0072396088044697215
5785 1.7458628669691765 -0.007237015770132804
5786 1.7462838210054252 -0.007234421185690065
5787 1.7467048985663898 -0.007231825049841378
5788 1.7471260998762386 -0.007229227361293611
5789 1.747547425159444 -0.007226628118741085
5790 1.7479688746408029 -0.0072240273208824535
5791 1.748390448545429 -0.007221424966412593
5792 1.7488121470987534 -0.007218821054023439
5793 1.7492339705265287 -0.007216215582405483
5794 1.7496559190548249 -0.007213608550244999
5795 1.7500779929100347 -0.007210999956226594
5796 1.7505001923188757 -0.007208389799034709
5797 1.7509225175083871 -0.007205778077350233
5798 1.7513449687059288 -0.007203164789848893
5799 1.7517675461391897 -0.007200549935208023
5800 1.7521902500361817 -0.007197933512099464
5801 1.7526130806252482 -0.007195315519196888
5802 1.7530360381350516 -0.007192695955165251
5803 1.753459122794592 -0.007190074818673564
5804 1.7538823348331913 -0.007187452108383674
5805 1.7543056744805068 -0.007184827822958206
5806 1.754729141966525 -0.00718220196105579
5807 1.755152737521562 -0.007179574521331777
5808 1.755576461376273 -0.007176945502442744
5809 1.756000313761639 -0.0071743149030371045
5810 1.7564242949089828 -0.0071716827217668255
5811 1.7568484050499575 -0.007169048957276658
5812 1.7572726444165583 -0.007166413608213351
5813 1.7576970132411132 -0.00716377667321777
5814 1.75812151175629 -0.007161138150929225
5815 1.758546140195095 -0.007158498039983807
5816 1.7589708987908792 -0.007155856339019273
5817 1.7593957877773285 -0.00715321304666533
5818 1.7598208073884725 -0.0071505681615505745
5819 1.760245957858688 -0.007147921682304825
5820 1.7606712394226918 -0.00714527360755185
5821 1.7610966523155465 -0.007142623935913972
5822 1.7615221967726633 -0.007139972666013017
5823 1.7619478730297933 -0.007137319796462704
5824 1.7623736813230422 -0.007134665325879974
5825 1.7627996218888613 -0.007132009252876659
5826 1.7632256949640532 -0.007129351576063259
5827 1.763651900785769 -0.007126692294046277
5828 1.7640782395915133 -0.007124031405431219
5829 1.764504711619143 -0.00712136890882098
5830 1.764931317106868 -0.007118704802814846
5831 1.7653580562932512 -0.007116039086009551
5832 1.7657849294172134 -0.007113371757000275
5833 1.7662119367180327 -0.007110702814380698
5834 1.7666390784353394 -0.0071080322567378396
5835 1.7670663548091294 -0.00710536008266166
5836 1.7674937660797514 -0.007102686290734739
5837 1.7679213124879185 -0.007100010879540042
5838 1.7683489942747048 -0.00709733384765765
5839 1.7687768116815457 -0.007094655193664312
5840 1.7692047649502383 -0.007091974916133281
5841 1.7696328543229474 -0.0070892930136370325
5842 1.770061080042202 -0.00708660948474521
5843 1.7704894423508974 -0.007083924328024682
5844 1.770917941492295 -0.007081237542038654
5845 1.7713465777100272 -0.00707854912534972
5846 1.771775351248095 -0.007075859076517255
5847 1.772204262350866 -0.007073167394095414
5848 1.7726333112630839 -0.007070474076638855
5849 1.7730624982298648 -0.007067779122700013
5850 1.7734918234966954 -0.0070650825308257725
5851 1.7739212873094392 -0.007062384299563018
5852 1.7743508899143334 -0.007059684427454194
5853 1.7747806315579937 -0.007056982913040022
5854 1.775210512487413 -0.007054279754859116
5855 1.7756405329499603 -0.007051574951445039
5856 1.7760706931933905 -0.007048868501333516
5857 1.7765009934658333 -0.007046160403052559
5858 1.7769314340158027 -0.007043450655130401
5859 1.7773620150921934 -0.0070407392560896676
5860 1.777792736944288 -0.007038026204454373
5861 1.778223599821753 -0.007035311498744534
5862 1.7786546039746376 -0.007032595137474729
5863 1.7790857496533818 -0.007029877119160088
5864 1.779517037108814 -0.007027157442312526
5865 1.7799484665921483 -0.007024436105439069
5866 1.7803800383549921 -0.007021713107045968
5867 1.7808117526493459 -0.007018988445638086
5868 1.7812436097275972 -0.007016262119713124
5869 1.7816756098425344 -0.00701353412777167
5870 1.7821077532473346 -0.007010804468307208
5871 1.7825400401955735 -0.00700807313981211
5872 1.7829724709412242 -0.007005340140776806
5873 1.7834050457386545 -0.007002605469685841
5874 1.7838377648426385 -0.006999869125026814
5875 1.7842706285083427 -0.00699713110527872
5876 1.784703636991339 -0.006994391408920442
5877 1.7851367905476019 -0.006991650034427976
5878 1.7855700894335067 -0.006988906980272935
5879 1.7860035339058393 -0.006986162244928484
5880 1.786437124221787 -0.006983415826860795
5881 1.7868708606389425 -0.006980667724533041
5882 1.7873047434153129 -0.006977917936409506
5883 1.787738772809309 -0.006975166460947979
5884 1.7881729490797547 -0.006972413296604751
5885 1.7886072724858844 -0.006969658441833171
5886 1.7890417432873467 -0.006966901895084254
5887 1.789476361744204 -0.0069641436548064095
5888 1.789911128116931 -0.006961383719442993
5889 1.7903460426664237 -0.006958622087437971
5890 1.7907811056539917 -0.006955858757230149
5891 1.7912163173413629 -0.006953093727255055
5892 1.791651677990689 -0.0069503269959482195
5893 1.7920871878645388 -0.00694755856173912
5894 1.7925228472259038 -0.006944788423055681
5895 1.7929586563381996 -0.006942016578322663
5896 1.793394615465266 -0.00693924302596205
5897 1.7938307248713723 -0.006936467764395493
5898 1.7942669848212065 -0.00693369079203604
5899 1.7947033955798928 -0.006930912107299292
5900 1.7951399574129816 -0.006928131708596297
5901 1.795576670586452 -0.006925349594333163
5902 1.7960135353667173 -0.006922565762914945
5903 1.796450552020624 -0.006919780212744697
5904 1.7968877208154503 -0.006916992942219591
5905 1.7973250420189129 -0.006914203949736686
5906 1.7977625158991637 -0.0069114132336891565
5907 1.7982001427247924 -0.006908620792466902
5908 1.7986379227648284 -0.00690582662445699
5909 1.7990758562887403 -0.0069030307280433245
5910 1.799513943566441 -0.006900233101608144
5911 1.7999521848682822 -0.006897433743528247
5912 1.8003905804650637 -0.006894632652179822
5913 1.8008291306280295 -0.006891829825935558
5914 1.801267835628868 -0.006889025263163373
5915 1.8017066957397199 -0.006886218962231239
5916 1.8021457112331707 -0.006883410921501187
5917 1.8025848823822586 -0.00688060113933342
5918 1.803024209460476 -0.006877789614087526
5919 1.803463692741762 -0.006874976344114547
5920 1.8039033325005158 -0.006872161327767412
5921 1.8043431290115897 -0.006869344563393831
5922 1.8047830825502953 -0.0068665260493402935
5923 1.805223193392398 -0.006863705783946683
5924 1.8056634618141265 -0.006860883765553216
5925 1.8061038880921718 -0.006858059992497445
5926 1.8065444725036794 -0.006855234463108206
5927 1.806985215326267 -0.006852407175718334
5928 1.807426116838015 -0.006849578128655054
5929 1.8078671773174648 -0.006846747320239488
5930 1.8083083970436318 -0.006843914748794033
5931 1.8087497762959965 -0.006841080412635425
5932 1.809191315354513 -0.0068382443100795665
5933 1.8096330144995998 -0.0068354064394339775
5934 1.810074874012158 -0.006832566799010675
5935 1.8105168941735565 -0.006829725387113239
5936 1.8109590752656406 -0.0068268822020431386
5937 1.8114014175707323 -0.00682403724209768
5938 1.8118439213716353 -0.006821190505574837
5939 1.8122865869516287 -0.006818341990765142
5940 1.8127294145944775 -0.006815491695959797
5941 1.813172404584423 -0.0068126396194425065
5942 1.813615557206197 -0.00680978575949831
5943 1.8140588727450089 -0.00680693011440342
5944 1.8145023514865644 -0.006804072682438489
5945 1.8149459937170467 -0.006801213461872624
5946 1.8153897997231387 -0.0067983524509792614
5947 1.8158337697920068 -0.006795489648023567
5948 1.816277904211313 -0.00679262505126943
5949 1.8167222032692116 -0.006789758658977019
5950 1.8171666672543518 -0.006786890469402229
5951 1.8176112964558837 -0.006784020480802011
5952 1.818056091163448 -0.006781148691423322
5953 1.818501051667192 -0.006778275099516173
5954 1.8189461782577592 -0.006775399703322971
5955 1.819391471226298 -0.006772522501085676
5956 1.819836930864458 -0.006769643491039645
5957 1.820282557464397 -0.0067667626714205675
5958 1.8207283513187809 -0.006763880040460912
5959 1.8211743127207771 -0.006760995596385044
5960 1.8216204419640698 -0.006758109337419049
5961 1.8220667393428513 -0.006755221261783961
5962 1.8225132051518267 -0.006752331367696984
5963 1.8229598396862128 -0.0067494396533704926
5964 1.823406643241749 -0.00674654611701847
5965 1.8238536161146852 -0.00674365075684652
5966 1.8243007586017934 -0.006740753571059521
5967 1.8247480710003645 -0.006737854557858136
5968 1.8251955536082094 -0.006734953715437864
5969 1.8256432067236694 -0.006732051041997089
5970 1.826091030645601 -0.0067291465357223745
5971 1.826539025673392 -0.006726240194801558
5972 1.8269871921069607 -0.006723332017420813
5973 1.8274355302467478 -0.006720422001757265
5974 1.827884040393732 -0.006717510145990424
5975 1.8283327228494197 -0.00671459644829242
5976 1.8287815779158538 -0.006711680906833717
5977 1.8292306058956125 -0.006708763519781169
5978 1.8296798070918108 -0.006705844285297913
5979 1.8301291818081031 -0.006702923201544031
5980 1.830578730348681 -0.006700000266673445
5981 1.8310284530182828 -0.006697075478840353
5982 1.83147835012219 -0.006694148836195513
5983 1.8319284219662242 -0.00669122033688152
5984 1.8323786688567603 -0.006688289979043249
5985 1.832829091100716 -0.006685357760817079
5986 1.833279689005563 -0.0066824236803395
5987 1.8337304628793247 -0.0066794877357429505
5988 1.8341814130305736 -0.006676549925153374
5989 1.8346325397684424 -0.006673610246697437
5990 1.835083843402616 -0.006670668698494364
5991 1.8355353242433394 -0.006667725278661607
5992 1.8359869826014181 -0.0066647799853135625
5993 1.8364388187882184 -0.0066618328165602425
5994 1.83689083311567 -0.006658883770508384
5995 1.8373430258962669 -0.006655932845260837
5996 1.8377953974430699 -0.006652980038916401
5997 1.8382479480697085 -0.006650025349571598
5998 1.838700678090382 -0.006647068775318121
5999 1.83915358781986 -0.0066441103142436675
6000 1.8396066775734885 -0.006641149964434823
6001 1.8400599476671866 -0.006638187723972511
6002 1.8405133984174464 -0.006635223590931438
6003 1.8409670301413463 -0.006632257563388255
6004 1.8414208431565393 -0.0066292896394120615
6005 1.8418748377812613 -0.00662631981706896
6006 1.8423290143343338 -0.006623348094422887
6007 1.8427833731351608 -0.006620374469531287
6008 1.8432379145037359 -0.006617398940449937
6009 1.8436926387606407 -0.006614421505231116
6010 1.8441475462270462 -0.0066114421619211106
6011 1.8446026372247188 -0.006608460908565095
6012 1.8450579120760155 -0.006605477743202026
6013 1.8455133711038936 -0.006602492663870141
6014 1.8459690146319065 -0.006599505668602401
6015 1.8464248429842023 -0.006596516755424386
6016 1.8468808564855388 -0.0065935259223643405
6017 1.8473370554612711 -0.00659053316744207
6018 1.847793440237364 -0.006587538488676659
6019 1.8482500111403821 -0.0065845418840789205
6020 1.8487067684975063 -0.006581543351660835
6021 1.849163712636525 -0.006578542889428218
6022 1.8496208438858386 -0.006575540495383503
6023 1.850078162574459 -0.006572536167522014
6024 1.8505356690320216 -0.006569529903841964
6025 1.8509933635887728 -0.006566521702331463
6026 1.851451246575582 -0.006563511560977786
6027 1.851909318323939 -0.006560499477763104
6028 1.8523675791659588 -0.0065574854506667
6029 1.8528260294343801 -0.006554469477662528
6030 1.8532846694625726 -0.00655145155672382
6031 1.8537434995845277 -0.006548431685813538
6032 1.854202520134876 -0.006545409862897311
6033 1.8546617314488794 -0.0065423860859347704
6034 1.8551211338624303 -0.006539360352878665
6035 1.8555807277120628 -0.006536332661680855
6036 1.8560405133349491 -0.006533303010288982
6037 1.8565004910689 -0.006530271396644749
6038 1.856960661252373 -0.0065272378186886915
6039 1.8574210242244669 -0.0065242022743545736
6040 1.8578815803249298 -0.006521164761574494
6041 1.8583423298941544 -0.0065181252782731125
6042 1.8588032732731905 -0.006515083822375367
6043 1.8592644108037368 -0.0065120403917999226
6044 1.8597257428281453 -0.006508994984459615
6045 1.8601872696894277 -0.006505947598266115
6046 1.8606489917312539 -0.00650289823112582
6047 1.8611109092979539 -0.006499846880941296
6048 1.8615730227345204 -0.006496793545610058
6049 1.8620353323866123 -0.00649373822302729
6050 1.8624978386005528 -0.006490680911081181
6051 1.8629605417233361 -0.006487621607658145
6052 1.8634234421026286 -0.006484560310640541
6053 1.8638865400867661 -0.006481497017904625
6054 1.8643498360247637 -0.006478431727324596
6055 1.8648133302663104 -0.006475364436768771
6056 1.865277023161776 -0.006472295144101803
6057 1.865740915062212 -0.006469223847184569
6058 1.8662050063193527 -0.0064661505438727285
6059 1.8666692972856205 -0.00646307523202011
6060 1.867133788314121 -0.006459997909472326
6061 1.8675984797586538 -0.006456918574073989
6062 1.8680633719737103 -0.00645383722366516
6063 1.8685284653144714 -0.0064507538560779065
6064 1.8689937601368223 -0.006447668469146184
6065 1.8694592567973407 -0.006444581060694898
6066 1.8699249556533053 -0.006441491628544904
6067 1.870390857062702 -0.006438400170515668
6068 1.8708569613842176 -0.006435306684419606
6069 1.8713232689772477 -0.00643221116806536
6070 1.871789780201899 -0.006429113619258631
6071 1.872256495418987 -0.006426014035798677
6072 1.8727234149900436 -0.0064229124154819295
6073 1.8731905392773147 -0.006419808756098544
6074 1.8736578686437666 -0.00641670305543629
6075 1.8741254034530848 -0.006413595311277165
6076 1.8745931440696801 -0.0064104855214
6077 1.8750610908586862 -0.0064073736835780215
6078 1.8755292441859648 -0.006404259795579903
6079 1.8759976044181075 -0.006401143855170377
6080 1.8764661719224398 -0.006398025860110401
6081 1.8769349470670178 -0.0063949058081542165
6082 1.877403930220639 -0.006391783697054676
6083 1.8778731217528355 -0.006388659524556806
6084 1.878342522033884 -0.006385533288403522
6085 1.8788121314348027 -0.006382404986331469
6086 1.8792819503273575 -0.0063792746160741265
6087 1.8797519790840613 -0.006376142175359145
6088 1.8802222180781798 -0.006373007661911179
6089 1.8806926676837308 -0.006369871073449329
6090 1.8811633282754852 -0.006366732407686315
6091 1.8816342002289772 -0.0063635916623343
6092 1.8821052839204955 -0.0063604488350963995
6093 1.8825765797270966 -0.006357303923674618
6094 1.8830480880266005 -0.006354156925765186
6095 1.8835198091975927 -0.006351007839057898
6096 1.8839917436194307 -0.006347856661239548
6097 1.8844638916722443 -0.006344703389991824
6098 1.8849362537369387 -0.006341548022991916
6099 1.8854088301951963 -0.006338390557912299
6100 1.8858816214294805 -0.006335230992420948
6101 1.8863546278230334 -0.006332069324179401
6102 1.8868278497598865 -0.006328905550846087
6103 1.8873012876248552 -0.006325739670073549
6104 1.8877749418035503 -0.006322571679512612
6105 1.8882488126823684 -0.00631940157680444
6106 1.888722900648506 -0.006316229359589198
6107 1.8891972060899527 -0.006313055025498615
6108 1.8896717293955039 -0.006309878572163641
6109 1.8901464709547562 -0.006306699997209397
6110 1.8906214311581069 -0.0063035192982526245
6111 1.8910966103967655 -0.00630033647290823
6112 1.891572009062753 -0.006297151518787125
6113 1.8920476275488984 -0.006293964433491006
6114 1.8925234662488546 -0.006290775214623012
6115 1.892999525557085 -0.006287583859775292
6116 1.8934758058688779 -0.006284390366537995
6117 1.8939523075803448 -0.006281194732495665
6118 1.894429031088424 -0.006277996955228515
6119 1.8949059767908814 -0.006274797032310098
6120 1.895383145086317 -0.006271594961311189
6121 1.895860536374162 -0.0062683907397946825
6122 1.8963381510546893 -0.006265184365321752
6123 1.896815989529009 -0.00626197583544702
6124 1.897294052199071 -0.006258765147717338
6125 1.897772339467676 -0.006255552299678502
6126 1.8982508517384717 -0.006252337288870813
6127 1.8987295894159526 -0.006249120112825857
6128 1.8992085529054714 -0.0062459007690735535
6129 1.8996877426132364 -0.006242679255138439
6130 1.9001671589463127 -0.006239455568537333
6131 1.9006468023126293 -0.006236229706783392
6132 1.901126673120982 -0.006233001667386273
6133 1.9016067717810314 -0.006229771447848087
6134 1.902087098703309 -0.006226539045665613
6135 1.902567654299222 -0.006223304458332468
6136 1.9030484389810507 -0.006220067683334329
6137 1.9035294531619575 -0.006216828718153655
6138 1.904010697255986 -0.006213587560266853
6139 1.9044921716780647 -0.006210344207145557
6140 1.9049738768440099 -0.006207098656255128
6141 1.9054558131705277 -0.00620385090505543
6142 1.9059379810752197 -0.006200600951001778
6143 1.9064203809765858 -0.00619734879154521
6144 1.9069030132940217 -0.006194094424128771
6145 1.9073858784478273 -0.006190837846191177
6146 1.90786897685921 -0.006187579055166592
6147 1.9083523089502852 -0.0061843180484835725
6148 1.9088358751440762 -0.006181054823562404
6149 1.9093196758645286 -0.006177789377823151
6150 1.9098037115364974 -0.006174521708674718
6151 1.9102879825857646 -0.006171251813524292
6152 1.9107724894390348 -0.006167979689773062
6153 1.911257232523939 -0.006164705334816334
6154 1.9117422122690355 -0.006161428746041031
6155 1.9122274291038208 -0.006158149920833189
