i R \phi
17726 0.36175054936250994 1.4207942443894985
17727 0.36201823332647504 1.4205836647079204
17728 0.3615047798025448 1.4228450397889065
17729 0.3594690988143514 1.4224968492289267
17730 0.35848462918829876 1.4179919438964754
17731 0.3579106927974833 1.4185968388704988
17732 0.3588563609345265 1.4153145097964945
17733 0.3583992818242289 1.4159028720631839
17734 0.35830029296913113 1.4192527110071045
17735 0.3583307561353359 1.417677342343356
17736 0.35821012837258226 1.417802992360523
17737 0.3582716204998588 1.4178648702851393
17738 0.3566867455208437 1.4188488467089118
17739 0.35707960803104494 1.4192325786471474
17740 0.3568537052510697 1.4211558208456667
17741 0.3570083296517045 1.4245542702520368
17742 0.35687987833755874 1.4242230946651624
17743 0.3564830950689064 1.4262353212264949
17744 0.3562806879414639 1.4255225479975102
17745 0.3568632089132301 1.425830223955536
17746 0.3593908951387214 1.4253674917630268
17747 0.3608132132031163 1.4246487470408349
17748 0.3625960868127993 1.4219362862212221
17749 0.3623848211052108 1.423322498901417
17750 0.3626992344101736 1.4225809269394536
17751 0.36229877074126454 1.4238736682978772
17752 0.36313521181599656 1.4204574396331877
17753 0.3629538759032658 1.422681158451115
17754 0.3623965573367623 1.4224614294812972
17755 0.3626206498224706 1.4188076178544848
17756 0.36239110371865496 1.417869272561801
17757 0.364566882176686 1.4183054950570557
17758 0.3655281759996772 1.4196985643973146
17759 0.3664864727670931 1.4204141552916385
17760 0.3659785119279844 1.4201570302364628
17761 0.3662464598017451 1.4201672290824343
17762 0.3656827723366558 1.4240271700808744
17763 0.36466515433194346 1.425020931441345
17764 0.3650771693447186 1.4253003597159444
17765 0.3642310647457499 1.4251341354595692
17766 0.36519923611904737 1.4280699157214813
17767 0.36528254456918335 1.4282257899272415
17768 0.3646326241233642 1.4354373141743149
17769 0.36470781478785086 1.4333829739320665
17770 0.36597588751037086 1.4354437050971547
17771 0.36672362696203364 1.4332243253772778
17772 0.3657104781137089 1.4306950956731688
17773 0.36715200198412956 1.429857778090967
17774 0.36702998013747784 1.4330115120452458
17775 0.36743495650075325 1.4316879104874578
17776 0.3676721048643782 1.4357260780432128
17777 0.3694514821624627 1.4359107888394862
17778 0.3691281377872027 1.4315753731881555
17779 0.369664017123592 1.430178606364468
17780 0.37036567772614337 1.4348461956598266
17781 0.3697507929006175 1.4359224086392175
17782 0.37110926874750977 1.4308554653025647
17783 0.37127944539402796 1.4321173577721664
17784 0.37218130291673523 1.4264527211051283
17785 0.3706991526746892 1.425230454805491
17786 0.37176152196383744 1.4236725599383688
17787 0.37130851142431764 1.4240071218718078
17788 0.37025922500340847 1.4187981232817455
17789 0.3695478872040166 1.4130606676809088
17790 0.36899082676454703 1.41350091922426
17791 0.3708253827246471 1.418132357059335
17792 0.3710350973740546 1.4171941137934008
17793 0.37138714601756284 1.4161867644201327
17794 0.3713163350097378 1.4140276667485456
17795 0.3722351169542703 1.4142940638856123
17796 0.371516367558696 1.4131962682006314
17797 0.3706052287181084 1.4095765688419524
17798 0.37024577733842723 1.4097488316859255
17799 0.3691246618231578 1.4113079949772782
17800 0.3694001058045546 1.4125327902675542
17801 0.36956752372925866 1.412651641706785
17802 0.3695409298049488 1.4160706917756782
17803 0.36687463290019784 1.4206344930079355
17804 0.36540603239535857 1.4186377064434246
17805 0.36336256309841797 1.421896471335593
17806 0.36338587686580864 1.4217541192453245
17807 0.36476057751176455 1.4220856910666066
17808 0.36454127815590304 1.4227566316892672
17809 0.3642698214925879 1.4219037983886071
17810 0.3635397423901488 1.4238802533601116
17811 0.3645880819765534 1.4292297005126284
17812 0.3647417318810453 1.431004300677276
17813 0.3651572896574737 1.4319373569755411
17814 0.36412203480189753 1.4309369166844008
17815 0.3633152203870794 1.429708211165507
17816 0.36426160253420947 1.4272917271076278
17817 0.3631434811244894 1.4270847021802917
17818 0.36253427686178896 1.4268942443509778
17819 0.36218518710910946 1.427989702060158
17820 0.3626071203622928 1.4285956313177905
17821 0.36239304017648094 1.4212076989069269
17822 0.36269280179658214 1.4213397911618255
17823 0.36300549992800696 1.4204978942444149
17824 0.36261470422151304 1.4195235288391759
17825 0.3632803685681345 1.4215464685948846
17826 0.36269267931007226 1.423512537228878
17827 0.3615881447583614 1.421097581940078
17828 0.3614646499378828 1.4230570724144607
17829 0.3635709692452406 1.4177654775818445
17830 0.3627609080356029 1.418018080797213
17831 0.36317295468938116 1.4129714603643717
17832 0.36275709538528483 1.4152107440687134
17833 0.36161113158932295 1.411719189728273
17834 0.361151918079707 1.4107555246264878
17835 0.3612242903321323 1.4120428986245026
17836 0.36088622242819746 1.4110260050381402
17837 0.3597137233819237 1.4118666291799462
17838 0.36071188270267013 1.413545106919611
17839 0.36073202836487245 1.4141487795864986
17840 0.36010386068500844 1.4101459760431356
17841 0.36042910212922297 1.4085255162612593
17842 0.36137589849385954 1.4103224727178838
17843 0.3622633910054584 1.4127540840167696
17844 0.3631648834434429 1.4083149247663738
17845 0.3633697349223785 1.4126678523967673
17846 0.3639341720516929 1.409601747900735
17847 0.36421969741627847 1.4062716980554988
17848 0.36385484920868105 1.402127194694604
17849 0.3628694838981289 1.4025408164355588
17850 0.36303393867140055 1.4025838430550936
17851 0.36259515105303974 1.4041700965543018
17852 0.3625892276793296 1.4054692786387943
17853 0.36349552731820867 1.40559769246616
17854 0.3629637260754777 1.4069092764313889
17855 0.3624426666418459 1.4046255001905406
17856 0.3628309242821004 1.4008214423485437
17857 0.3626683796965592 1.4003430733058961
17858 0.36272523152449554 1.3950051159666454
17859 0.3632688827757434 1.3983590537955197
17860 0.3636592949992933 1.4017280645700188
17861 0.3634283918337171 1.397638120615617
17862 0.3631692691432797 1.39661861177731
17863 0.363092781876533 1.3971140688841592
17864 0.3615838449844664 1.4035171270438045
17865 0.3601576963590713 1.4077673175269472
17866 0.3605195496959306 1.4024079750774148
17867 0.3604001997229551 1.4017747859244163
17868 0.36127191522579033 1.402099713024835
17869 0.36077926599603055 1.4007993164185597
17870 0.3603033175268756 1.3981470947244896
17871 0.36195258125388363 1.3976941972519992
17872 0.36196619971109184 1.4017415165440321
17873 0.36072040101912617 1.4029094336455175
17874 0.359150632878061 1.4056140462583153
17875 0.35921064584676193 1.40694628064915
17876 0.35929601823437163 1.403970622371916
17877 0.3603644578660511 1.4075420805045398
17878 0.3616202227193119 1.4086627886812568
17879 0.36088332873623347 1.4093208473660674
17880 0.3606178718517999 1.4101576109167397
17881 0.36004667082960007 1.4058978372365227
17882 0.35888856103629696 1.4044507579661918
17883 0.3580438160688823 1.402387998623486
17884 0.3587320523031019 1.4058813496581617
17885 0.3578337675585912 1.403777093896319
17886 0.3563176573426604 1.4073140162517799
17887 0.35759180229425463 1.4073976241299335
17888 0.3579210862598615 1.4085305035449112
17889 0.3582736617928256 1.4022061224079918
17890 0.358168060418083 1.4009068801593425
17891 0.35827682437742064 1.4058247891941051
17892 0.3575448355121485 1.411471130268246
17893 0.3597728396975226 1.410023454562533
17894 0.3598450706378689 1.4141919644583785
17895 0.35986219371546263 1.4123207076603028
17896 0.3601195387004532 1.4156078222367674
17897 0.360260301944027 1.420396296226041
17898 0.36092200082472925 1.41426401602109
17899 0.35909718397777496 1.417225810191198
17900 0.3596337362716145 1.4166054742635474
17901 0.3583207611106906 1.4187400135108061
17902 0.3585091690273277 1.4169453049252123
17903 0.35814912352317335 1.4144905940110168
17904 0.35789117437378976 1.4148882241768768
17905 0.35860460414621625 1.413990057698932
17906 0.35875434359437547 1.4081446154547501
17907 0.35942110636416463 1.4102029106890634
17908 0.36055576177742155 1.4100851229357294
17909 0.36123270682137454 1.414120437132459
17910 0.35990890567466577 1.4128704097334666
17911 0.36034593922652186 1.4150843270159799
17912 0.360347450755333 1.4131092418860718
17913 0.3599327240820368 1.4094647293250466
17914 0.36021267394629625 1.4118480705487013
17915 0.36041259194494085 1.413868187644391
17916 0.361239899920625 1.413673619091225
17917 0.36129326386959515 1.414982573600061
17918 0.36276120795755573 1.4141649322256544
17919 0.3616230787130964 1.4135572626203403
17920 0.36140021370621894 1.4125882070237887
17921 0.36126724847066777 1.4111071124057861
17922 0.3613658035688414 1.4115383224639246
17923 0.3610304959659615 1.4116215851568747
17924 0.3597537670397346 1.4062038309695766
17925 0.35989740858629704 1.4008873758123273
17926 0.3595429336737519 1.407319596005174
17927 0.3620730496181574 1.4076451340683962
17928 0.3610727024482576 1.4090866207092554
17929 0.36115685015858906 1.4114100591701673
17930 0.36215445545456554 1.4101628550573857
17931 0.3620141244922292 1.414904957820636
17932 0.36343094454740255 1.4145817786043566
17933 0.363472263712873 1.41589645087511
17934 0.36277682238755327 1.415661259192273
17935 0.36203076259173644 1.4112710339753964
17936 0.36376130660198147 1.418738937852546
17937 0.36398141734804385 1.4230732424031152
17938 0.3639859586517001 1.4229962011107993
17939 0.3639735358430303 1.4270023742872024
17940 0.3643403073341784 1.4284996116024968
17941 0.36380515561328114 1.4329047861248578
17942 0.36419543938387544 1.4383818014428962
17943 0.3669005595753644 1.4383333759018686
17944 0.3668902591109854 1.4428881382397092
17945 0.36909611826059857 1.4399062108241234
17946 0.3687756952367562 1.4407219085222653
17947 0.36883515282041884 1.4346244246487287
17948 0.3691127506002034 1.4376874365103607
17949 0.3700684158410841 1.4413405199319287
17950 0.37065878126115004 1.4424874005568655
17951 0.37129063692550457 1.4414185693817567
17952 0.37318291314666274 1.4429541856269719
17953 0.37242855112968154 1.445198244458202
17954 0.3716229461939479 1.446453332915055
17955 0.3700450964337963 1.4449764888741061
17956 0.3701546757900461 1.4435702339672687
17957 0.37041082837127515 1.4435515657268936
17958 0.3703017287721128 1.440720282109246
17959 0.3703340602550764 1.4405370435079896
17960 0.3694807479101578 1.441728736828424
17961 0.3690192931215095 1.4418820973051063
17962 0.36823622478914436 1.4358524901468488
17963 0.3685706253633079 1.4401946535517653
17964 0.36978867047691405 1.4355442745022455
17965 0.36941078863068855 1.4394840790217025
17966 0.3679937381612858 1.4451592509560804
17967 0.36669830037764356 1.4441597024683759
17968 0.36509290939349737 1.4466945165921097
17969 0.36491032853117494 1.4481536025500723
17970 0.3664058765852528 1.4431200320610895
17971 0.36498050106652297 1.4453706247537397
17972 0.3656973602802523 1.4422196750748524
17973 0.36626408665937116 1.4476441396497017
17974 0.36695743105719364 1.4481489805736196
17975 0.3667183578565332 1.4478869359709012
17976 0.3660792359571652 1.4527181705395638
17977 0.3666772312780643 1.4511076763586879
17978 0.36588373870423224 1.4516489398470116
17979 0.3658427426321774 1.4509992484267964
17980 0.36555924572461823 1.4526245101889441
17981 0.36604012445041656 1.4558375909483972
17982 0.3665395416905781 1.4541933487088636
17983 0.3660046456137489 1.4501755979887638
17984 0.3649452141963747 1.4529924071615012
17985 0.3649520143502578 1.4533261304218805
17986 0.3644154830351342 1.4494417912471265
17987 0.36365801477768245 1.4418592810020991
17988 0.36397987134649606 1.4427560083058748
17989 0.36314883382384217 1.4423912111139332
17990 0.36172058643373306 1.4421820969795582
17991 0.36185360656326965 1.4452328958301375
17992 0.3621634085862989 1.445160754899485
17993 0.36169874617409853 1.4449627921334518
17994 0.3620984608463674 1.4463980027205243
17995 0.361992774269892 1.4516550119478626
17996 0.36137312541851513 1.4503538173429649
17997 0.3614970415493214 1.4526881102643332
17998 0.36235805044422653 1.4586583097497894
17999 0.36231971528480633 1.4584634558972627
18000 0.3605722911133451 1.463086625512418
18001 0.3602398594212068 1.4551906204133245
18002 0.3599115433286538 1.4515123271255506
18003 0.35939256449758816 1.4528354245750186
18004 0.3602663999751967 1.4498649281676537
18005 0.3601623335901244 1.451693251165801
18006 0.35973157188009175 1.45462210911464
18007 0.36071988491680557 1.4490360466713514
18008 0.36011903696114117 1.4532291331490002
18009 0.3608019544678952 1.4489305978980647
18010 0.3606913447352711 1.450086325283419
18011 0.36128722175315625 1.4530175037781479
18012 0.36234905462088435 1.4526991293027813
18013 0.362396191613195 1.4548227708230759
18014 0.3628420478061486 1.4530276586869584
18015 0.3621660240656379 1.4537726060277678
18016 0.361752133512892 1.4508415775894736
18017 0.3609079587317238 1.4490967974498508
18018 0.3607536842272065 1.450392632101797
18019 0.3604622736632172 1.4476145797183837
18020 0.36034887647557695 1.4434682408573918
18021 0.3601106661817713 1.4469684616113785
18022 0.3608347995559116 1.4464070169885488
18023 0.3618862441702061 1.4450713583070443
18024 0.3629514297447939 1.4392703771535496
18025 0.3641730748436169 1.4399716729529262
18026 0.3633734439364961 1.4351696411072141
18027 0.36252659172993923 1.4380741260905623
18028 0.36366058315588073 1.4389246716088455
18029 0.3644370143969769 1.4426374088769927
18030 0.3634515732166016 1.4437273974749958
18031 0.3619322065541175 1.4440504364265765
18032 0.36171648045540983 1.4430184550997702
18033 0.3617831828065273 1.4410729973226892
18034 0.36273111498323657 1.4403224445265068
18035 0.36150764407212227 1.4415062777089294
18036 0.36197410626790777 1.4417291167721025
18037 0.36205103192020155 1.451099300886891
18038 0.3626130883736838 1.4540765273450544
18039 0.3628655127916991 1.4484195172110113
18040 0.36086944917044234 1.4529661099390692
18041 0.36073446185886354 1.4441406445165401
18042 0.358435532034316 1.4452104526702212
18043 0.35811234264294645 1.4441833316135284
18044 0.3569584468371697 1.436313236185282
18045 0.3559785004701332 1.4361120995630845
18046 0.3564701745788321 1.4373863421570048
18047 0.3573376130747989 1.4358260206432847
18048 0.3568318207352173 1.4346503707859186
18049 0.35690210866492605 1.4332566023173234
18050 0.3585662364387468 1.4354811233784268
18051 0.35884385141784275 1.430577950505323
18052 0.36019540181693865 1.4254050951637671
18053 0.3605830404339358 1.425054231588049
18054 0.36137724971280955 1.4242916384744089
18055 0.35998439786823744 1.4232339475141644
18056 0.3603035155320627 1.4208097405525584
18057 0.36231780153554777 1.422625623917331
18058 0.36277921593130275 1.424447881051992
18059 0.36367037596518936 1.421976713916777
18060 0.3628823739151869 1.4241375098006666
18061 0.363506714295419 1.4259436176396163
18062 0.36278241515103815 1.4293902379048473
18063 0.36327545189091237 1.4286030217999144
18064 0.36171764172754994 1.4321548270733373
18065 0.36091722217694455 1.4294627600641925
18066 0.3614054492051686 1.4262745462994715
18067 0.3611058914864435 1.426366838230887
18068 0.3616739564361577 1.4248748578907913
18069 0.3599952037394324 1.4256701795005284
18070 0.36008534897715194 1.4252372370281245
18071 0.35895053307020997 1.422691871188782
18072 0.35753055247811755 1.4260255552650396
18073 0.3570656030500824 1.424307750429123
18074 0.35681720782548715 1.424611600607742
18075 0.35718417336598246 1.4215942263366639
18076 0.35723161575963935 1.4192893288395838
18077 0.3572063069289459 1.4294167590964046
18078 0.35713514397619495 1.424803859744899
18079 0.357865233311088 1.4237273281858307
18080 0.35684730811831067 1.422851128686748
18081 0.356400176097078 1.4168667370911212
18082 0.35458246382927394 1.4192091049305882
18083 0.35363025369811135 1.4264498498424947
18084 0.353640825863192 1.4239601550177108
18085 0.3509915095969916 1.4270853156844667
18086 0.35067893452642557 1.4245292868135322
18087 0.3491516396439914 1.4271185060966054
18088 0.3499945120850325 1.4247149159765662
18089 0.34934055787822155 1.429825186662903
18090 0.34917311831086606 1.4330678628021987
18091 0.3484901193303258 1.4374735478680845
18092 0.3481477137798805 1.438070618876662
18093 0.34954553414885975 1.4322134195595744
18094 0.3508799250127719 1.432744168495692
18095 0.35306151582158135 1.4365557609083492
18096 0.35284617131136503 1.4378333915086339
18097 0.3533735986977388 1.4326135878467035
18098 0.3524075806975498 1.431696849376751
18099 0.35189893685116996 1.431352484845917
18100 0.35090010094666446 1.4338350168142038
18101 0.3503231172955654 1.43562162349218
18102 0.3504595987624515 1.437415892903113
18103 0.34993988521219704 1.4317264208068587
18104 0.3497260938790114 1.4347042360170068
18105 0.3503818041078779 1.4329730314471398
18106 0.35094649145476225 1.434718650988061
18107 0.34993653088776394 1.4338243888800695
18108 0.35078972951328286 1.4331189831802287
18109 0.35129039961292574 1.4408199212902242
18110 0.3513161100261371 1.4413724613617753
18111 0.3509342452169336 1.4430202488012327
18112 0.35014996675764304 1.443724092957133
18113 0.35053935601107317 1.4374448721696476
18114 0.3489805690630325 1.44000411021159
18115 0.3498917905716904 1.4384224986075729
18116 0.3505235381367527 1.4388860301242965
18117 0.35072637621135666 1.4424718458086072
18118 0.3524661224531747 1.4427800158287816
18119 0.3532070261345287 1.448689042590239
18120 0.3529793713428362 1.4489973300835397
18121 0.3525793315859431 1.4442521448477572
18122 0.3530514723314336 1.449773302528553
18123 0.35315104438756617 1.451637739864482
18124 0.35328496558104105 1.4483110846763743
18125 0.3542443491714395 1.4464822061066749
18126 0.3555255530953583 1.4500042557213384
18127 0.3556408568096016 1.449015385115003
18128 0.3549165711662897 1.4472581048069142
18129 0.3543598561573422 1.4488498737217537
18130 0.3539446253888934 1.4484317842578627
18131 0.35429425363462547 1.4503746873582772
18132 0.35429839557791915 1.4487223415410289
18133 0.3549353865791945 1.4429438631622329
18134 0.35631898395433015 1.4440764805821358
18135 0.35779472122847533 1.446971477403529
18136 0.35832874447591606 1.4468657885675664
18137 0.3590675176595994 1.4457181971491533
18138 0.3607571859642225 1.4476260351905503
18139 0.3620694608417262 1.4495977548584804
18140 0.36309481761887463 1.4445938901125925
18141 0.36224064355827873 1.4488918130484274
18142 0.36314513567612366 1.4423952568635334
18143 0.3648626492771003 1.4414513112249023
18144 0.36613043629693487 1.4399258522365581
18145 0.36656584276871695 1.4408411773886893
18146 0.3661370805938153 1.4429033415106443
18147 0.3662497615476692 1.4431398400429578
18148 0.3675247218706139 1.4392692038356127
18149 0.36842875521496915 1.4403585052962797
18150 0.36990538273905166 1.43402102339576
18151 0.36899542246548883 1.434299033556123
18152 0.3684020634836083 1.4339518434398675
18153 0.36823587192049684 1.4346006162894183
18154 0.36803349430076787 1.439372914907215
18155 0.36907483443049777 1.43192472584855
18156 0.3685055474944211 1.4314059148070204
18157 0.36747182734584954 1.4303294132255917
18158 0.366015986848688 1.4307522119008333
18159 0.36565135135014765 1.4303747456051341
18160 0.3651756936387821 1.4339078774410101
18161 0.36547417550546607 1.4342150998314664
18162 0.3651061062770939 1.4372781639638854
18163 0.3661937517379863 1.4405884317637483
18164 0.36769836083774593 1.442163273462555
18165 0.3680050744039013 1.4383170571970858
18166 0.3676526927459707 1.4381194078476334
18167 0.36862104063259843 1.4349581290487299
18168 0.3705918149555026 1.4348166842904264
18169 0.3704238541904013 1.4289921372747358
18170 0.3706707885142728 1.4242454064473056
18171 0.3702722281193306 1.4275340234238734
18172 0.36950230760916114 1.430080094066499
18173 0.36938830843859194 1.431502486575503
18174 0.37026349778197265 1.4335824757781213
18175 0.37036540026322295 1.434032407022237
18176 0.36856446640310236 1.431926539839796
18177 0.36948617955736096 1.4301653250643418
18178 0.36885270033749235 1.43307761980409
18179 0.36871170662628494 1.4311557003075017
18180 0.3691675471024149 1.4326420009143137
18181 0.3696858466030181 1.4377711678514562
18182 0.37050750245777386 1.432918760284597
18183 0.37012491217341703 1.436092265685485
18184 0.37087851054011306 1.439809820233188
18185 0.3708483668758745 1.4397050497771036
18186 0.37206460724340673 1.4414792155150733
18187 0.3730200968098124 1.4406795392259202
18188 0.373537093950976 1.4450442842730287
18189 0.37303618422643714 1.446255847710586
18190 0.37218167255738205 1.4451221616839038
18191 0.3705163880213523 1.44464008704776
18192 0.36892171438062027 1.441393430118267
18193 0.3685413720052381 1.4409808762183862
18194 0.3674416265540488 1.4411559360439408
18195 0.36899490602349444 1.4414386634902439
18196 0.3693001363383307 1.4424147944500068
18197 0.36989422937978245 1.4430085384006333
18198 0.36958764953654927 1.4401466265003595
18199 0.3680949269051271 1.4396377221722079
18200 0.36611097256837793 1.4360670069271904
18201 0.3634827411367385 1.4338514195683607
18202 0.3638138558841852 1.4324871558218586
18203 0.36240572419040523 1.4442498747852355
18204 0.3631352994151662 1.4438814984659407
18205 0.36182413452385703 1.4439433070757175
18206 0.3614005901947 1.4407399121479139
18207 0.36128592235127516 1.4392333093110095
18208 0.36177616989345773 1.437722240186046
18209 0.3625874982676935 1.4338462436311448
18210 0.3627079950820101 1.4332014545952565
18211 0.364135544305238 1.4380065431247284
18212 0.36329897686855994 1.4440132700141293
18213 0.3638196234066074 1.4451470369200274
18214 0.3645291972693388 1.4467427844001934
18215 0.36613819454411783 1.4508542388970715
18216 0.36618171950127276 1.4532078664946024
18217 0.3656684761415554 1.4499472942581901
18218 0.36459303065506277 1.4524723047965298
18219 0.36483665978025287 1.447600417141164
18220 0.36584312227777865 1.450051577175015
18221 0.36397525742109116 1.447051018309188
18222 0.36371935458897864 1.4461710061700006
18223 0.36358196941898047 1.4469677524603979
18224 0.36391523298968576 1.444058359907792
18225 0.363324986298934 1.4414637051583186
18226 0.3627499808341231 1.444679799748345
18227 0.3625376306738225 1.4411919837461709
18228 0.36121827618030267 1.4390592757031408
18229 0.36333139967296885 1.4372738555145272
18230 0.3631018954444781 1.4376472040121482
18231 0.36310565313215826 1.4318533007716705
18232 0.36352154362106853 1.4271706986900219
18233 0.36391481564880984 1.4242661083635524
18234 0.3625367164698158 1.4196610231260645
18235 0.3619188406392722 1.421520730126689
18236 0.36365623733821434 1.4229812655440284
18237 0.36340991372005016 1.4227723010422688
18238 0.36387991759822386 1.417470090325735
18239 0.3637896014145999 1.416197153709783
18240 0.36432960026397526 1.4198563303000387
18241 0.3638226658943618 1.4202414547560258
18242 0.3639936008141668 1.418222556768212
18243 0.363398351113925 1.4172377802863065
18244 0.3637983217556021 1.4119477932307378
18245 0.3647278665516109 1.4130015969815277
18246 0.3643023456060174 1.414882454799985
18247 0.36471823731419334 1.41472825533557
18248 0.3633940727975572 1.4156250209414494
18249 0.3628116515645916 1.4161438193858609
18250 0.361852109967693 1.4184513835316115
18251 0.36228845021457057 1.4197369889209812
18252 0.3616916303830978 1.424442758792381
18253 0.36107815426989015 1.4257426678118799
18254 0.3619089319419351 1.426507190474948
18255 0.36111526234764885 1.4304825372484387
18256 0.36176359358620735 1.4285508909089288
18257 0.3613602907696008 1.4335440077080914
18258 0.36092326678249026 1.4348248024200236
18259 0.3602146033704565 1.435274086290379
18260 0.36108340680430007 1.435211968744779
18261 0.3617269871607825 1.4373738846791368
18262 0.36207836614040345 1.436841089244666
18263 0.3626467113151395 1.4405028103397544
18264 0.3627459039511677 1.4396953202957008
18265 0.3627306825608271 1.440941577319362
18266 0.362667727587956 1.4364722549326456
18267 0.36182363039519666 1.4347894721017227
18268 0.3609199277884584 1.4351355822409546
18269 0.36154788010491307 1.4377819149064597
18270 0.361255943427713 1.4374912265334587
18271 0.3600004702835222 1.4332184240471033
18272 0.35879196740942854 1.436434410845599
18273 0.35792324671733633 1.433953163470695
18274 0.3586407833859982 1.43264507041462
18275 0.3599370982204009 1.432178488095313
18276 0.3600975588758238 1.4331643263915186
18277 0.3590758857076927 1.4346525882657775
18278 0.35927669548172003 1.4357588984957748
18279 0.3604264947467574 1.4318523683209508
18280 0.35967158046369396 1.4364865841689494
18281 0.36009749660507917 1.4370788559253087
18282 0.35940019325577033 1.4381303003189834
18283 0.3590099276792684 1.4333311642712372
18284 0.3602373757302021 1.434533673482482
18285 0.3609589910792928 1.4336719249015193
18286 0.3593349912687324 1.4339033748255894
18287 0.3588502931648567 1.4339076572609155
18288 0.3599638788889036 1.4368811970722126
18289 0.3599071792084684 1.4337812123731573
18290 0.35975662723592006 1.4279524511844892
18291 0.3608294461396675 1.428487791085022
18292 0.3604974057075793 1.4328008453939243
18293 0.35979703961691595 1.4337199805879142
18294 0.3598911353289511 1.4387245687156194
18295 0.3598504536786525 1.4465694830324949
18296 0.3597014071262873 1.4437319138536016
18297 0.3596514665530595 1.4427224205899092
18298 0.3602014741293379 1.4386779008741917
18299 0.3608456163222575 1.441208468643355
18300 0.3626292415630443 1.4421005612438518
18301 0.3631802866327262 1.4435839025269057
18302 0.36311779324507315 1.4436856666893112
18303 0.3628205112656058 1.4451653159191533
18304 0.36312658125854785 1.4485073651426565
18305 0.36399833076652793 1.4473105076659147
18306 0.3656605731941686 1.4454003279893357
18307 0.36600037206785113 1.4463871528757302
18308 0.3664778429854863 1.450354297124208
18309 0.36797463886231835 1.4567827286727832
18310 0.3673981321575229 1.4555450077628795
18311 0.3674787645151793 1.449291935302744
18312 0.36763029195191443 1.4480137920311582
18313 0.3682359662770676 1.4470678116217184
18314 0.36704372161516485 1.4476271022203417
18315 0.3663100245343139 1.4491033850666613
18316 0.3671939327518383 1.4457600858608082
18317 0.367219264078888 1.4495618651551607
18318 0.36855269022632753 1.4497046157914593
18319 0.3680493848706693 1.4498736784815727
18320 0.3679126352966991 1.4497251445176529
18321 0.3675069902556053 1.452314700646529
18322 0.3673517473891792 1.4512004626777748
18323 0.36607146940046476 1.4532855470139323
18324 0.3664897352770358 1.452552668022167
18325 0.36716640554269225 1.451022037625265
18326 0.3665513004219511 1.4525555399689087
18327 0.3670740634585685 1.4534310726300395
18328 0.36689674411404566 1.4513125862341767
18329 0.36794081124281336 1.449659564779893
18330 0.3689842033128611 1.4486264450215203
18331 0.3700927865877777 1.4492124334177972
18332 0.36908907919703215 1.449322572076452
18333 0.36930413999292644 1.4485509444597897
18334 0.3698367841666704 1.4516604359142078
18335 0.36877668017064963 1.4479788162151332
18336 0.36878526792704375 1.4473290089524429
18337 0.3684623837685861 1.4439935047675359
18338 0.36832261505715785 1.4438395788511451
18339 0.3675531693215306 1.443867366999262
18340 0.36843144526551674 1.4489560147421319
18341 0.3677716455271198 1.4505715482035546
18342 0.3666621626091828 1.4532166785285183
18343 0.36789001471701466 1.4498523327127957
18344 0.366265652145451 1.4493371108800461
18345 0.366341156234621 1.4425975549755856
18346 0.366710349085277 1.4444133766294043
18347 0.3681738386048978 1.4425359022408915
18348 0.3679963001332083 1.4389998601761562
18349 0.368770074211234 1.4422116065551436
18350 0.3686401048595937 1.442060224761837
18351 0.3669629090552691 1.4383051863467058
18352 0.3660032219499731 1.4357456380080875
18353 0.3656843035964888 1.4362727451765727
18354 0.36741617388453846 1.4336409923807978
18355 0.3680714657299544 1.4317762658842947
18356 0.3704360443971914 1.4275325232452496
18357 0.36982509028934146 1.4335745650224891
18358 0.3703406486211545 1.4332705495923346
18359 0.3702644874734169 1.4292114276248145
18360 0.3705445821407208 1.4292314010467169
18361 0.3715149863582656 1.4335294677256545
18362 0.36992813378403194 1.4322793279308716
18363 0.368663861942481 1.4336988091077338
18364 0.36751570105119086 1.4331041891358085
18365 0.36800945773881527 1.4322225953127992
18366 0.3670303034290614 1.4325698758208287
18367 0.3679006788998523 1.4287901426226772
18368 0.36781552626451086 1.4260546991667398
18369 0.3662805793602924 1.424708248619047
18370 0.3662369328565859 1.4258206372526943
18371 0.36590843614429924 1.4309015614018312
18372 0.36667509983918756 1.4333691045089567
18373 0.3656047925029059 1.4344129482638952
18374 0.3655117384434607 1.4307804533506039
18375 0.36440625236822183 1.4306981183163412
18376 0.3645717585406579 1.4345238524682569
18377 0.36492468546637236 1.4352599938192292
18378 0.36386508735122197 1.4337797845537594
18379 0.362818537326569 1.4346962735705944
18380 0.36233514715876347 1.4334658094737465
18381 0.36257665136371076 1.436123190517256
18382 0.3620674891074628 1.4349351123738898
18383 0.3622185793233597 1.4328011201517954
18384 0.36027806865297046 1.4303985385410767
18385 0.36078315149255846 1.4278237130660083
18386 0.36138598679572 1.4267236938026122
18387 0.3598249218634135 1.4232120417839516
18388 0.3594754613675477 1.4221688142714657
18389 0.359083655246871 1.4276718985546877
18390 0.35968876504591535 1.4270719269875123
18391 0.35886198836684396 1.4240911088194543
18392 0.3592427325809744 1.4276395442151066
18393 0.3590699986385311 1.425407869027716
18394 0.3584222074277313 1.4254913648630527
18395 0.3586825417212052 1.4251019849045006
18396 0.3577933066183404 1.4233599164983934
18397 0.35684343023564097 1.4241170612069316
18398 0.35633081841799524 1.4303200342537383
18399 0.35736829816794036 1.4249259783316703
